Id,y
53268,2.0111513
53269,1.9717678
53270,2.0858145
53271,2.224542
53272,1.6135795
53273,1.5085284
53274,1.8541169
53275,1.5069265
53276,1.7272696
53277,1.5020815
53278,1.6419216
53279,1.6440753
53280,1.8511065
53281,2.3484528
53282,1.9908693
53283,2.1524744
53284,2.054369
53285,1.875562
53286,2.2363808
53287,1.5855508
53288,1.614605
53289,1.6536361
53290,1.6342429
53291,1.3444943
53292,2.1439145
53293,2.29379
53294,1.9903172
53295,1.4996076
53296,1.7200193
53297,2.014246
53298,1.6365838
53299,2.1889853
53300,2.3393564
53301,1.6579294
53302,1.416825
53303,1.7790772
53304,1.6832211
53305,1.988487
53306,1.9766383
53307,1.455679
53308,1.7849847
53309,2.2563612
53310,1.8418739
53311,1.6424453
53312,1.916889
53313,2.2179582
53314,1.1618171
53315,2.1330962
53316,1.6446192
53317,1.619971
53318,2.0931087
53319,2.1003551
53320,2.4282227
53321,1.5643842
53322,1.9441953
53323,1.682219
53324,2.4763236
53325,2.4618807
53326,2.1267712
53327,1.3259232
53328,1.4263945
53329,1.9927372
53330,1.8801343
53331,1.44747
53332,1.979666
53333,1.5028484
53334,1.9386493
53335,2.1725523
53336,1.991353
53337,1.6212742
53338,2.3208332
53339,1.5428987
53340,1.7223945
53341,1.9709626
53342,1.9994588
53343,1.9603475
53344,1.9148657
53345,2.0479615
53346,2.256884
53347,2.268779
53348,2.267204
53349,2.090189
53350,1.8605893
53351,1.8131869
53352,1.8277555
53353,2.5115938
53354,1.3486311
53355,1.8795918
53356,2.0140994
53357,2.1620703
53358,1.6495671
53359,2.29061
53360,1.3079103
53361,1.7917478
53362,2.5017488
53363,1.3095807
53364,1.9518921
53365,1.45327
53366,2.1872916
53367,2.0431347
53368,1.8359666
53369,2.0345926
53370,1.812342
53371,2.34931
53372,1.8717057
53373,1.62375
53374,1.7003841
53375,1.9037259
53376,2.095665
53377,1.3898866
53378,2.1093402
53379,1.7842227
53380,2.0255394
53381,1.649512
53382,1.3007448
53383,2.4411778
53384,1.7054707
53385,1.7013735
53386,2.100659
53387,1.6120266
53388,1.327546
53389,1.3471982
53390,1.4250422
53391,1.7560416
53392,1.9219334
53393,1.6413583
53394,1.9479941
53395,1.8773338
53396,2.0765655
53397,2.0379465
53398,1.5301547
53399,2.4992642
53400,2.0750213
53401,1.7173045
53402,1.3873053
53403,1.5201682
53404,1.4634231
53405,1.9565196
53406,2.3704658
53407,1.7489272
53408,1.8246899
53409,1.6779368
53410,2.4665647
53411,2.190215
53412,1.8938022
53413,1.4541881
53414,1.8904147
53415,2.4618998
53416,1.606701
53417,1.7061899
53418,1.3817039
53419,2.2438173
53420,1.804053
53421,2.0329752
53422,2.3459392
53423,1.7113237
53424,1.4500153
53425,2.0378401
53426,2.28648
53427,1.9007926
53428,1.933186
53429,1.2443461
53430,1.9419975
53431,1.3616252
53432,1.2572473
53433,2.3661127
53434,1.7714255
53435,2.0051355
53436,1.9693965
53437,2.346093
53438,1.9818954
53439,2.0447478
53440,1.7354159
53441,1.7210271
53442,2.251741
53443,1.6639463
53444,2.3286893
53445,1.9214231
53446,1.3131061
53447,1.8427831
53448,1.9938272
53449,1.8371716
53450,2.2065785
53451,2.0894952
53452,2.073494
53453,2.243981
53454,2.1183193
53455,1.4934895
53456,2.200385
53457,2.1643827
53458,1.6546068
53459,1.4296477
53460,1.8026166
53461,2.1496367
53462,2.198252
53463,1.3549566
53464,1.6256611
53465,1.4642081
53466,2.3298066
53467,2.1326203
53468,1.5234288
53469,1.9921923
53470,1.5582325
53471,1.5915918
53472,2.0500603
53473,2.5062692
53474,1.5430698
53475,2.0139275
53476,1.7752793
53477,1.6674985
53478,1.7240404
53479,2.445777
53480,1.9360955
53481,1.7349567
53482,2.0699573
53483,1.6816971
53484,2.1357253
53485,1.5853592
53486,1.370766
53487,1.9186127
53488,2.1950994
53489,2.121494
53490,1.7326617
53491,1.903108
53492,1.4247785
53493,1.189683
53494,1.814498
53495,1.7796242
53496,1.3463333
53497,1.2651745
53498,1.4479792
53499,2.1889818
53500,2.3112087
53501,1.9604607
53502,1.7981582
53503,1.812154
53504,1.6286235
53505,2.1989233
53506,2.171925
53507,2.2507658
53508,1.6190884
53509,2.1567206
53510,2.500596
53511,1.7080188
53512,2.326367
53513,1.6793201
53514,1.6693448
53515,2.328997
53516,1.4980978
53517,1.5643816
53518,2.1243775
53519,1.592514
53520,1.8719493
53521,1.6915969
53522,1.5154449
53523,2.077342
53524,2.1056523
53525,1.4253771
53526,1.5165447
53527,1.5304341
53528,2.005716
53529,1.6622658
53530,2.043644
53531,1.3931422
53532,1.9971027
53533,2.107562
53534,2.1624613
53535,1.7209512
53536,2.2425387
53537,1.9603134
53538,1.7223969
53539,1.3386437
53540,1.8889171
53541,1.6716359
53542,2.24747
53543,1.502284
53544,1.921068
53545,1.7730874
53546,1.4926336
53547,2.0522304
53548,2.1661282
53549,2.183121
53550,1.9898773
53551,1.6716093
53552,2.263229
53553,2.1817496
53554,2.446719
53555,2.15875
53556,2.140609
53557,2.0682278
53558,2.0965474
53559,1.6419803
53560,2.2015572
53561,2.234128
53562,1.8872173
53563,2.3508816
53564,2.2913656
53565,1.9330114
53566,2.2513776
53567,1.5895677
53568,1.7429931
53569,1.8352312
53570,1.2939277
53571,1.8119779
53572,1.6700684
53573,2.2768517
53574,1.8514693
53575,1.6272538
53576,1.4467614
53577,1.9781514
53578,2.3459883
53579,1.8877459
53580,1.992017
53581,1.7051201
53582,1.8134753
53583,1.8536853
53584,2.0452352
53585,2.3785725
53586,2.2061143
53587,1.610934
53588,1.8096958
53589,2.070733
53590,1.7407049
53591,1.9677734
53592,1.4439546
53593,1.5234067
53594,1.9381821
53595,2.4472952
53596,1.8318009
53597,1.6749938
53598,1.8056252
53599,2.2564795
53600,1.6905627
53601,2.200806
53602,1.4073856
53603,2.4283433
53604,1.2730565
53605,2.3356242
53606,2.090821
53607,1.7628711
53608,2.1864738
53609,1.9421226
53610,1.4102147
53611,1.8394803
53612,2.5014696
53613,1.8889326
53614,1.2519575
53615,1.6067907
53616,1.6817322
53617,1.5328999
53618,1.3160949
53619,1.7758929
53620,2.3371859
53621,2.261392
53622,1.5171485
53623,2.1756692
53624,2.5844345
53625,1.4022322
53626,1.7481863
53627,2.2096963
53628,2.0240161
53629,2.3699553
53630,1.8832179
53631,1.7056321
53632,1.8504748
53633,2.262034
53634,1.2720714
53635,2.1236172
53636,2.225089
53637,1.6526952
53638,1.6826218
53639,1.4223188
53640,1.9266284
53641,1.5577395
53642,1.7270725
53643,1.7628824
53644,2.0930843
53645,1.4095368
53646,1.8468649
53647,2.3735566
53648,1.649056
53649,1.9853424
53650,2.4203534
53651,1.5373662
53652,1.4470304
53653,1.7639323
53654,2.0516312
53655,2.3080726
53656,2.1236854
53657,1.7466037
53658,1.9777976
53659,1.6856176
53660,2.2008011
53661,2.0471907
53662,2.036271
53663,1.7409564
53664,1.854597
53665,1.778059
53666,2.2126546
53667,1.6548891
53668,1.8471668
53669,2.036706
53670,1.534262
53671,1.6979053
53672,1.8904011
53673,1.4543014
53674,1.9186424
53675,2.1823015
53676,2.247048
53677,2.2711184
53678,1.7897305
53679,1.7120376
53680,1.6104836
53681,2.1889482
53682,2.4439263
53683,1.5171635
53684,1.5461195
53685,1.9676807
53686,1.6408374
53687,1.9305222
53688,2.1720462
53689,1.7881222
53690,1.824288
53691,2.2654445
53692,1.6879189
53693,1.8546858
53694,1.9707887
53695,2.0022378
53696,1.3839307
53697,2.3290365
53698,2.297534
53699,1.8804693
53700,1.6373295
53701,1.7616715
53702,1.5576174
53703,2.2816849
53704,2.079622
53705,1.7861071
53706,1.507263
53707,2.2954879
53708,2.3600907
53709,1.9772149
53710,2.2394564
53711,1.7138501
53712,1.8705322
53713,1.7621354
53714,1.4226892
53715,2.1439624
53716,1.7010936
53717,1.297681
53718,1.8177245
53719,2.364638
53720,2.2872024
53721,1.5294344
53722,2.2824974
53723,2.1887608
53724,1.1470735
53725,2.183674
53726,1.4579992
53727,2.1178036
53728,2.1188402
53729,2.0587668
53730,1.8836131
53731,2.4329486
53732,1.4062457
53733,1.7787845
53734,2.1101522
53735,2.095982
53736,1.6966066
53737,2.7466807
53738,1.6266236
53739,1.8726639
53740,2.071941
53741,1.9662006
53742,1.5227258
53743,2.181067
53744,2.1930819
53745,1.8183622
53746,1.7781723
53747,1.6441249
53748,1.8165388
53749,2.2667837
53750,1.8587226
53751,1.3941687
53752,1.5897844
53753,1.5878544
53754,1.9648114
53755,2.2805803
53756,2.253056
53757,2.0334828
53758,1.4583254
53759,1.8004662
53760,1.7474673
53761,1.8624331
53762,1.280613
53763,2.360067
53764,2.2733307
53765,1.4739323
53766,1.4204779
53767,1.7482721
53768,1.4447517
53769,1.8376441
53770,1.7576314
53771,1.8446388
53772,2.1006284
53773,1.8877387
53774,1.3156914
53775,1.9766625
53776,2.1534138
53777,1.3815706
53778,1.3538413
53779,1.5673454
53780,1.8488772
53781,1.8557866
53782,1.7438407
53783,1.8250225
53784,1.5942434
53785,2.125923
53786,2.2734349
53787,2.4895759
53788,1.6859796
53789,1.4912018
53790,1.84386
53791,1.705233
53792,1.1116728
53793,1.6364498
53794,1.5813186
53795,2.1553159
53796,1.872096
53797,1.5058701
53798,1.8750956
53799,2.6531289
53800,1.5542573
53801,1.9341114
53802,1.6611028
53803,1.7393497
53804,1.9257932
53805,1.8580959
53806,1.9592862
53807,1.5831096
53808,1.4771364
53809,2.4678464
53810,2.246852
53811,1.6564319
53812,1.534157
53813,1.7036533
53814,1.6434414
53815,2.014378
53816,2.2160335
53817,1.4064353
53818,1.5792285
53819,2.129155
53820,1.9297662
53821,2.212559
53822,1.477593
53823,2.0362334
53824,2.413422
53825,1.485448
53826,2.313861
53827,1.7200025
53828,1.5530515
53829,1.4910264
53830,1.6907868
53831,2.3990028
53832,1.6026063
53833,2.3419976
53834,1.7410694
53835,1.5019621
53836,1.4801168
53837,1.8535066
53838,2.2252884
53839,2.1123664
53840,1.6167998
53841,1.6452215
53842,1.7603147
53843,1.806256
53844,2.1015644
53845,1.6509008
53846,1.4238901
53847,1.7200465
53848,1.7749677
53849,2.3187447
53850,2.2552848
53851,2.127402
53852,1.7078625
53853,1.6428442
53854,1.6487358
53855,2.2933605
53856,2.0805578
53857,2.3032846
53858,1.5132772
53859,1.2690263
53860,1.4866183
53861,1.9530532
53862,2.1099436
53863,1.737375
53864,2.2244596
53865,2.1166513
53866,2.0230558
53867,1.3176187
53868,2.2739978
53869,1.7594777
53870,1.756527
53871,1.7961695
53872,1.5537748
53873,1.6205691
53874,2.0813668
53875,2.4004767
53876,1.7384704
53877,1.7283177
53878,1.642782
53879,2.1428862
53880,2.275212
53881,1.6896775
53882,2.1219368
53883,2.1644464
53884,2.0241387
53885,1.8594848
53886,2.1884856
53887,2.2518265
53888,2.3493984
53889,1.3041298
53890,1.1953845
53891,1.7927989
53892,2.2251096
53893,2.5456522
53894,1.7850233
53895,2.057828
53896,1.9502524
53897,2.3094065
53898,1.9701301
53899,2.341218
53900,1.5153899
53901,1.7376418
53902,1.6875463
53903,1.5908854
53904,2.0676827
53905,2.5178103
53906,1.9317486
53907,1.6003189
53908,1.5849752
53909,1.8959689
53910,1.8993856
53911,0.9599991
53912,2.1598368
53913,2.03623
53914,1.969572
53915,1.9116224
53916,2.5590692
53917,1.404695
53918,1.2909479
53919,1.649766
53920,1.2544758
53921,1.9542245
53922,2.1998343
53923,2.1596494
53924,2.4811993
53925,1.3406476
53926,2.0773795
53927,1.9463881
53928,2.1800427
53929,1.5857264
53930,1.3779898
53931,1.5249668
53932,1.8013799
53933,2.112224
53934,2.1442413
53935,1.7175982
53936,2.093486
53937,1.6156499
53938,2.287579
53939,2.336361
53940,2.0098758
53941,1.8339682
53942,1.4840376
53943,1.496635
53944,1.6800531
53945,2.4427462
53946,2.3284125
53947,1.4182495
53948,2.1247363
53949,2.2795713
53950,1.7208427
53951,1.6734848
53952,2.1397216
53953,1.3243066
53954,2.290801
53955,1.668468
53956,1.5992972
53957,1.3427893
53958,2.2103615
53959,2.0712726
53960,1.9354441
53961,1.698813
53962,2.1108286
53963,1.3959138
53964,1.6448793
53965,1.3793893
53966,1.7393634
53967,1.8103038
53968,2.2794921
53969,1.4488301
53970,2.2772007
53971,1.4575906
53972,1.7363654
53973,1.653029
53974,1.5711083
53975,1.7090317
53976,1.9571685
53977,1.8692751
53978,1.5274537
53979,1.7255738
53980,1.1288669
53981,1.8233922
53982,1.6973054
53983,1.5117933
53984,1.6060773
53985,1.7848607
53986,2.0762024
53987,1.5871418
53988,1.8778427
53989,1.6557691
53990,1.9905561
53991,1.8132565
53992,1.7668939
53993,2.2834086
53994,1.515184
53995,1.6609216
53996,1.9873024
53997,2.016944
53998,2.0884461
53999,2.212931
54000,2.0605197
54001,2.2131197
54002,1.8767269
54003,1.9734079
54004,1.3579746
54005,2.1152892
54006,1.5290198
54007,1.38603
54008,2.371962
54009,1.4772099
54010,2.131375
54011,1.8515475
54012,2.3635197
54013,1.6577227
54014,2.4930193
54015,1.8346657
54016,1.6985209
54017,1.7330195
54018,1.7506706
54019,1.1758037
54020,1.7499516
54021,1.4423236
54022,2.194696
54023,1.6604303
54024,1.9835461
54025,2.1651142
54026,1.3996454
54027,2.2293744
54028,2.0242498
54029,1.7472322
54030,2.0701396
54031,1.3159131
54032,1.8958793
54033,1.4312366
54034,2.1788223
54035,1.8963095
54036,1.6219332
54037,1.7622125
54038,2.2960725
54039,1.4327681
54040,1.8109827
54041,2.1881864
54042,1.8471818
54043,2.4747245
54044,1.8165756
54045,1.7278663
54046,1.9173788
54047,1.6016632
54048,1.5930686
54049,1.8113126
54050,2.2881756
54051,1.7254481
54052,1.5791981
54053,2.4175181
54054,1.4389677
54055,2.0983715
54056,1.7357647
54057,1.3246545
54058,1.6946425
54059,1.4915265
54060,1.9130679
54061,2.2681408
54062,2.2123737
54063,1.6437426
54064,1.6188825
54065,1.6513889
54066,2.0138035
54067,1.7369003
54068,1.7703054
54069,2.046407
54070,1.8520858
54071,2.0404913
54072,1.5766925
54073,1.9897842
54074,1.3411231
54075,2.0545053
54076,2.1439977
54077,1.7183182
54078,1.6490153
54079,1.9361968
54080,1.5768863
54081,1.7142029
54082,1.3169842
54083,1.2507818
54084,2.3766654
54085,2.291026
54086,1.9408009
54087,1.8294497
54088,1.4822048
54089,2.1204138
54090,1.7720367
54091,1.178263
54092,1.6621152
54093,2.0620217
54094,1.6589034
54095,1.9378722
54096,1.8352864
54097,1.5074025
54098,1.5835515
54099,1.5228722
54100,1.4937115
54101,1.5874127
54102,2.4568882
54103,2.3256702
54104,1.969409
54105,2.2564385
54106,2.008286
54107,1.249812
54108,2.3312192
54109,1.9033178
54110,2.1922545
54111,1.7361943
54112,2.1899981
54113,1.6766083
54114,1.9170583
54115,1.3013006
54116,2.4183397
54117,1.8231575
54118,2.1623836
54119,1.9465561
54120,1.7199073
54121,2.1596384
54122,1.3480415
54123,1.3701777
54124,1.8970175
54125,2.3839679
54126,1.5690994
54127,1.8644611
54128,1.4643127
54129,1.4549944
54130,2.2118068
54131,2.2652717
54132,2.1723607
54133,2.149016
54134,1.8759717
54135,2.3881493
54136,2.4395869
54137,1.931191
54138,2.291018
54139,1.2600051
54140,1.9659669
54141,2.0490856
54142,2.3851576
54143,1.7704663
54144,1.7276869
54145,1.3563318
54146,1.5857409
54147,2.2086928
54148,1.8307029
54149,1.6750594
54150,1.5519586
54151,1.605415
54152,1.468744
54153,2.0796003
54154,2.2166286
54155,1.762013
54156,1.6075534
54157,1.3835325
54158,2.3753276
54159,1.4937775
54160,1.662753
54161,2.1086164
54162,1.9624329
54163,2.2656412
54164,1.7258512
54165,1.7308837
54166,1.4204392
54167,2.0982294
54168,1.6070793
54169,1.0911397
54170,1.8883609
54171,1.3580997
54172,1.6345701
54173,1.4760971
54174,1.5580428
54175,2.0782056
54176,2.2619154
54177,2.027671
54178,1.6424998
54179,1.6358075
54180,2.540061
54181,2.0607667
54182,1.634326
54183,1.2224382
54184,2.1585305
54185,1.4285499
54186,1.6984755
54187,2.044438
54188,1.8829937
54189,1.8224769
54190,2.2967649
54191,1.7068906
54192,1.5837653
54193,1.4569046
54194,2.3754191
54195,1.5451047
54196,2.6410942
54197,1.7670507
54198,1.5453873
54199,2.1709108
54200,1.304632
54201,1.5229583
54202,1.4995298
54203,1.7826605
54204,1.7947686
54205,2.0975513
54206,2.1700296
54207,2.426982
54208,2.0314882
54209,1.7129345
54210,2.2839913
54211,1.3804601
54212,1.7506121
54213,2.4271832
54214,2.1620116
54215,2.331615
54216,2.521462
54217,2.30959
54218,2.350276
54219,1.9940667
54220,1.7577816
54221,2.4380336
54222,1.9386911
54223,1.6625383
54224,1.7276495
54225,1.807086
54226,1.3510348
54227,1.51753
54228,1.4045571
54229,1.75001
54230,1.5665326
54231,2.253623
54232,1.2482771
54233,2.2919474
54234,2.1693072
54235,1.6381241
54236,1.8387119
54237,1.7939496
54238,1.4039409
54239,1.7810234
54240,2.006662
54241,1.4638226
54242,2.3900676
54243,2.0282598
54244,2.2133577
54245,1.9409413
54246,2.0362253
54247,1.5205973
54248,2.5092556
54249,1.7174015
54250,1.5433354
54251,1.2073296
54252,2.1659455
54253,1.8519716
54254,1.6398168
54255,1.6770728
54256,1.6128534
54257,2.080094
54258,2.1712983
54259,2.2227917
54260,2.1395125
54261,2.0174186
54262,1.1734434
54263,2.262079
54264,1.7128536
54265,2.113056
54266,1.878238
54267,2.2130313
54268,1.7248635
54269,1.6355028
54270,1.8441288
54271,2.0399733
54272,1.6066892
54273,2.178586
54274,1.5354894
54275,1.7687379
54276,1.6551411
54277,1.9145713
54278,2.2448034
54279,1.7801298
54280,1.391391
54281,1.5483534
54282,1.4314872
54283,1.8239746
54284,1.9109439
54285,1.4552226
54286,1.4495267
54287,1.2374024
54288,1.9148241
54289,2.4038785
54290,2.5570326
54291,1.7028224
54292,2.1394658
54293,1.6257279
54294,2.4327664
54295,2.263009
54296,1.7170869
54297,1.8565096
54298,1.8689792
54299,1.8803248
54300,2.5581927
54301,1.6814938
54302,1.5173869
54303,1.6875516
54304,2.403706
54305,1.557457
54306,1.8786342
54307,1.7572755
54308,2.4157803
54309,2.015963
54310,1.6885638
54311,2.154164
54312,2.1921248
54313,1.6309441
54314,1.3526295
54315,1.9691994
54316,1.7172469
54317,1.5897335
54318,1.8494003
54319,1.7366691
54320,1.378988
54321,1.3501549
54322,2.304291
54323,1.9231782
54324,1.4789832
54325,2.339675
54326,1.992632
54327,1.3554045
54328,1.2772646
54329,1.8070629
54330,1.5638012
54331,1.9374948
54332,2.1062076
54333,2.1331277
54334,2.282814
54335,2.1017833
54336,1.6553774
54337,2.2188182
54338,1.8402598
54339,1.9439533
54340,2.1946135
54341,1.3384843
54342,1.5502119
54343,2.3262706
54344,1.6966574
54345,1.9918969
54346,1.6346467
54347,1.7080911
54348,1.8021479
54349,1.5547013
54350,1.6931489
54351,1.6598957
54352,1.7254157
54353,2.1656022
54354,2.09603
54355,2.4225852
54356,1.7622073
54357,1.6788265
54358,1.8333514
54359,1.5822165
54360,1.9705501
54361,1.6501901
54362,1.8287528
54363,1.6332314
54364,1.6431245
54365,1.8923784
54366,1.9733629
54367,2.0393567
54368,1.1139444
54369,1.7014062
54370,2.0946264
54371,2.2793891
54372,1.7843287
54373,2.505765
54374,2.0668879
54375,2.1310136
54376,2.1354408
54377,2.398169
54378,1.703284
54379,1.77158
54380,1.5849674
54381,1.7802901
54382,2.4301448
54383,2.075774
54384,2.1209054
54385,1.668488
54386,1.8560135
54387,1.6249502
54388,1.908016
54389,1.5267135
54390,1.4322685
54391,2.3077066
54392,1.9327836
54393,1.8233423
54394,1.5786641
54395,2.1000357
54396,2.17049
54397,1.5710688
54398,2.0226
54399,1.313207
54400,2.1520514
54401,2.2717
54402,2.2921863
54403,1.4986805
54404,1.6106184
54405,1.7376859
54406,2.4889548
54407,1.4310322
54408,1.5105735
54409,1.9610621
54410,2.1992426
54411,2.043839
54412,2.3145547
54413,1.7135038
54414,1.4422169
54415,1.5982089
54416,1.3468094
54417,2.158619
54418,1.8420416
54419,1.4403608
54420,1.4473912
54421,1.9408408
54422,2.066302
54423,2.196625
54424,1.7661872
54425,1.7476817
54426,1.7706758
54427,2.4299736
54428,1.6891767
54429,2.0534203
54430,2.0644717
54431,1.9068217
54432,2.158604
54433,1.9452974
54434,1.893606
54435,1.8328325
54436,1.8741807
54437,2.1099613
54438,1.7335553
54439,1.5848026
54440,1.9802158
54441,2.4237404
54442,2.4052396
54443,2.3746657
54444,2.1189985
54445,1.1009333
54446,1.949617
54447,2.2193966
54448,1.4341553
54449,1.4751568
54450,1.4331083
54451,1.8146353
54452,2.301758
54453,2.1958277
54454,1.7402506
54455,2.104843
54456,2.1232748
54457,2.3009086
54458,2.109963
54459,1.5847205
54460,1.489609
54461,2.1168602
54462,2.1841478
54463,2.0341685
54464,1.6086879
54465,2.3359392
54466,2.163465
54467,2.1301367
54468,2.237626
54469,2.1804404
54470,1.7200611
54471,1.747396
54472,1.3791709
54473,1.8714421
54474,2.3280995
54475,1.9200271
54476,1.4691408
54477,1.807658
54478,2.051015
54479,1.5855032
54480,1.7964462
54481,1.8685213
54482,1.7051729
54483,1.6204398
54484,1.703621
54485,1.9366815
54486,1.6734693
54487,2.3261988
54488,2.1774611
54489,2.0887308
54490,2.4273448
54491,1.8093045
54492,1.7511158
54493,1.9508189
54494,2.5140007
54495,1.8506814
54496,1.7409506
54497,1.9147999
54498,1.6194955
54499,1.8879924
54500,1.9299002
54501,1.6296914
54502,1.8197396
54503,2.1911793
54504,1.8371139
54505,2.2386196
54506,2.2724175
54507,2.3286836
54508,2.116961
54509,1.5226529
54510,1.8894854
54511,2.10253
54512,1.8675323
54513,1.3414354
54514,2.0048943
54515,1.5717393
54516,2.4938085
54517,1.6478995
54518,1.4301736
54519,1.5493236
54520,1.8202745
54521,2.2227573
54522,2.3223524
54523,2.165334
54524,2.217919
54525,1.5126042
54526,1.7582805
54527,1.9901457
54528,2.3546271
54529,1.636548
54530,2.4344544
54531,1.7619624
54532,1.7871065
54533,2.4572797
54534,1.4890832
54535,2.135899
54536,2.13051
54537,2.2698817
54538,2.0265338
54539,1.9745812
54540,2.3031478
54541,2.4775274
54542,2.3110733
54543,2.1694427
54544,1.7958555
54545,2.1743283
54546,2.3173957
54547,1.8475378
54548,1.7929517
54549,1.699961
54550,1.5973817
54551,1.6283354
54552,1.6270769
54553,2.2219858
54554,1.6131256
54555,2.0689266
54556,1.5401717
54557,2.416288
54558,1.4085124
54559,1.6912006
54560,1.5777217
54561,1.3998208
54562,1.7348623
54563,1.8208642
54564,2.3194737
54565,1.514047
54566,2.2068539
54567,1.511319
54568,1.5544595
54569,2.7617533
54570,1.7489111
54571,1.9463288
54572,2.1145833
54573,1.6707289
54574,2.41504
54575,1.5420079
54576,1.5625765
54577,1.8237941
54578,2.0219736
54579,1.6963639
54580,1.706009
54581,1.6351755
54582,1.6877213
54583,1.4525454
54584,1.4847674
54585,2.3201835
54586,1.8988613
54587,1.7967848
54588,1.6826403
54589,1.4833066
54590,2.1957755
54591,1.4543815
54592,1.357408
54593,1.7778176
54594,1.507559
54595,1.6799759
54596,1.7357472
54597,2.4763222
54598,2.3599222
54599,1.6293732
54600,1.5786409
54601,2.4761813
54602,1.9638015
54603,1.7238971
54604,1.9401375
54605,1.7260711
54606,2.3590775
54607,1.8971732
54608,1.5605831
54609,1.9917192
54610,2.070633
54611,1.794448
54612,1.6642249
54613,1.3521973
54614,1.3477681
54615,1.6681972
54616,2.216197
54617,2.0509043
54618,1.6114084
54619,2.1560311
54620,1.5566169
54621,1.6643775
54622,1.5065737
54623,2.3445482
54624,2.2381017
54625,1.6042169
54626,1.9807098
54627,1.9496665
54628,2.7156348
54629,1.5136542
54630,1.819706
54631,2.098247
54632,2.7296424
54633,1.8561738
54634,1.7488472
54635,2.174697
54636,1.5137575
54637,2.1371822
54638,1.923358
54639,1.8518007
54640,1.9963319
54641,1.6800828
54642,1.8586735
54643,2.3585625
54644,2.3918707
54645,1.1455975
54646,1.9246093
54647,2.0621958
54648,1.4726329
54649,1.9244225
54650,1.3505111
54651,2.3454661
54652,2.1895218
54653,1.8118703
54654,1.6813402
54655,1.9554491
54656,2.2135906
54657,1.9124153
54658,1.8370304
54659,1.8100389
54660,1.6608057
54661,2.4110894
54662,1.7445273
54663,1.8885269
54664,1.6506007
54665,1.0814259
54666,2.2531247
54667,1.533952
54668,1.6525183
54669,1.7861564
54670,1.6980636
54671,1.7452383
54672,1.7434189
54673,1.3807654
54674,2.2825465
54675,2.3725836
54676,2.58908
54677,1.7597641
54678,1.5720187
54679,2.2121687
54680,2.213093
54681,2.3944364
54682,1.9941702
54683,2.2589784
54684,1.9242698
54685,1.5440023
54686,1.4178044
54687,1.6731786
54688,1.6995358
54689,1.674865
54690,1.8030114
54691,1.5361414
54692,1.8338509
54693,2.010096
54694,2.412147
54695,1.4154541
54696,1.9788073
54697,1.6880958
54698,1.6568706
54699,1.5796846
54700,1.6853054
54701,1.5888268
54702,1.7934678
54703,2.6245813
54704,1.2811143
54705,1.1885997
54706,1.5050156
54707,1.8548324
54708,1.7116609
54709,2.055836
54710,1.5828929
54711,1.9062281
54712,1.5450153
54713,2.57866
54714,1.7020835
54715,1.6577501
54716,1.6953428
54717,1.1087773
54718,1.6089294
54719,1.5298598
54720,2.0500288
54721,1.574674
54722,1.6490796
54723,1.1659691
54724,1.9541897
54725,1.5600567
54726,2.1916695
54727,1.9548461
54728,1.8928218
54729,2.2362783
54730,2.2371445
54731,1.8047274
54732,2.1366704
54733,2.2629519
54734,2.0709128
54735,1.6242193
54736,2.4112039
54737,1.4909809
54738,2.0385618
54739,2.5182066
54740,2.1606011
54741,1.6326203
54742,2.3607764
54743,1.8127085
54744,2.6018558
54745,1.8552414
54746,1.7024531
54747,2.3493323
54748,1.2826461
54749,1.9248995
54750,1.2839782
54751,2.1345344
54752,2.0978901
54753,1.6332583
54754,1.7274239
54755,1.3427422
54756,2.2625458
54757,1.9249196
54758,1.5806332
54759,1.3611
54760,1.4284884
54761,2.2678208
54762,1.7201071
54763,1.744616
54764,2.3184953
54765,1.8192503
54766,2.048109
54767,1.3879963
54768,2.4077475
54769,2.0386965
54770,1.5465674
54771,1.9594005
54772,1.6839495
54773,1.933248
54774,1.5312653
54775,2.170983
54776,1.6127875
54777,1.785725
54778,2.1968412
54779,1.6141958
54780,2.180384
54781,1.808017
54782,1.5804849
54783,1.6122327
54784,1.9221482
54785,1.5783708
54786,2.2818534
54787,1.855382
54788,1.7286938
54789,1.7834756
54790,2.2310321
54791,2.015135
54792,1.3854415
54793,1.3852258
54794,2.1275017
54795,1.4101624
54796,1.8074595
54797,2.1522784
54798,2.3831053
54799,1.8011577
54800,1.6948769
54801,1.7922776
54802,2.2039413
54803,2.3540087
54804,1.4510396
54805,2.3319583
54806,1.9365492
54807,2.1956801
54808,1.9891281
54809,1.8501893
54810,2.119072
54811,1.9398853
54812,1.3501627
54813,1.6072781
54814,1.4853939
54815,2.2174025
54816,1.3984711
54817,1.8190246
54818,1.6379943
54819,1.5101303
54820,1.6656624
54821,2.4636812
54822,2.3370862
54823,1.4737098
54824,1.6406163
54825,2.239467
54826,1.4946567
54827,1.6761148
54828,2.0133195
54829,2.2592936
54830,2.2263875
54831,2.4404714
54832,1.7841393
54833,2.0202513
54834,2.0403776
54835,1.9572062
54836,2.1800494
54837,1.9704658
54838,2.1110537
54839,1.8930261
54840,1.6331303
54841,1.6445459
54842,1.5594983
54843,2.0712557
54844,2.3446248
54845,2.2594004
54846,1.5680208
54847,2.3794613
54848,2.1570315
54849,1.7136283
